image_path,xmin,ymin,xmax,ymax,label
Orthophoto_University_Example.tif,2389,1268,2403,1269,Tree
Orthophoto_University_Example.tif,3014,2244,3030,2245,Tree
Orthophoto_University_Example.tif,1317,1832,1332,1848,Tree
Orthophoto_University_Example.tif,3120,4050,3139,4051,Tree
Orthophoto_University_Example.tif,557,2700,574,2720,Tree
Orthophoto_University_Example.tif,3719,569,3742,593,Tree
Orthophoto_University_Example.tif,3282,1173,3305,1196,Tree
Orthophoto_University_Example.tif,3015,640,3037,660,Tree
Orthophoto_University_Example.tif,150,2778,164,2793,Tree
Orthophoto_University_Example.tif,3067,3542,3086,3564,Tree
Orthophoto_University_Example.tif,2732,3550,2752,3572,Tree
Orthophoto_University_Example.tif,188,624,208,645,Tree
Orthophoto_University_Example.tif,1550,2882,1573,2883,Tree
Orthophoto_University_Example.tif,1165,3089,1180,3090,Tree
Orthophoto_University_Example.tif,1838,2276,1868,2307,Tree
Orthophoto_University_Example.tif,1130,934,1153,956,Tree
Orthophoto_University_Example.tif,2107,1555,2127,1576,Tree
Orthophoto_University_Example.tif,954,430,970,445,Tree
Orthophoto_University_Example.tif,2144,1633,2169,1634,Tree
Orthophoto_University_Example.tif,613,414,642,444,Tree
Orthophoto_University_Example.tif,2569,2002,2592,2026,Tree
Orthophoto_University_Example.tif,1121,992,1141,1011,Tree
Orthophoto_University_Example.tif,1314,2022,1329,2037,Tree
Orthophoto_University_Example.tif,3861,2408,3884,2409,Tree
Orthophoto_University_Example.tif,3596,207,3617,229,Tree
Orthophoto_University_Example.tif,57,245,74,261,Tree
Orthophoto_University_Example.tif,3518,1394,3539,1414,Tree
Orthophoto_University_Example.tif,3005,1574,3019,1589,Tree
Orthophoto_University_Example.tif,3762,609,3786,634,Tree
Orthophoto_University_Example.tif,121,473,145,498,Tree
Orthophoto_University_Example.tif,1127,1777,1142,1793,Tree
Orthophoto_University_Example.tif,2336,1380,2357,1381,Tree
Orthophoto_University_Example.tif,71,173,98,202,Tree
Orthophoto_University_Example.tif,2987,3594,3007,3615,Tree
Orthophoto_University_Example.tif,501,2920,525,2921,Tree
Orthophoto_University_Example.tif,907,1778,929,1803,Tree
Orthophoto_University_Example.tif,1102,2560,1124,2578,Tree
Orthophoto_University_Example.tif,3693,1178,3710,1194,Tree
Orthophoto_University_Example.tif,1191,2024,1210,2045,Tree
Orthophoto_University_Example.tif,2274,1032,2275,1052,Tree
Orthophoto_University_Example.tif,2971,1867,2993,1888,Tree
Orthophoto_University_Example.tif,2143,2915,2162,2936,Tree
Orthophoto_University_Example.tif,1453,1477,1468,1491,Tree
Orthophoto_University_Example.tif,2074,3873,2089,3887,Tree
Orthophoto_University_Example.tif,320,3801,334,3802,Tree
Orthophoto_University_Example.tif,3597,3692,3622,3706,Tree
Orthophoto_University_Example.tif,2249,1365,2265,1366,Tree
Orthophoto_University_Example.tif,3741,640,3766,654,Tree
Orthophoto_University_Example.tif,1321,2281,1336,2297,Tree
Orthophoto_University_Example.tif,2303,553,2318,569,Tree
Orthophoto_University_Example.tif,1063,3460,1084,3480,Tree
Orthophoto_University_Example.tif,2637,3951,2660,3973,Tree
Orthophoto_University_Example.tif,3008,3877,3009,3894,Tree
Orthophoto_University_Example.tif,385,596,386,616,Tree
Orthophoto_University_Example.tif,3441,180,3460,200,Tree
Orthophoto_University_Example.tif,2928,3947,2947,3968,Tree
Orthophoto_University_Example.tif,3098,1798,3114,1813,Tree
Orthophoto_University_Example.tif,805,2930,819,2945,Tree
Orthophoto_University_Example.tif,1781,2069,1804,2095,Tree
Orthophoto_University_Example.tif,2834,3520,2856,3538,Tree
Orthophoto_University_Example.tif,1920,943,1931,965,Tree
Orthophoto_University_Example.tif,302,635,324,636,Tree
Orthophoto_University_Example.tif,1189,1806,1206,1822,Tree
Orthophoto_University_Example.tif,3048,960,3049,972,Tree
Orthophoto_University_Example.tif,2515,1328,2530,1345,Tree
Orthophoto_University_Example.tif,44,173,74,203,Tree
Orthophoto_University_Example.tif,1487,3040,1501,3041,Tree
Orthophoto_University_Example.tif,1374,3700,1395,3720,Tree
Orthophoto_University_Example.tif,1421,113,1436,128,Tree
Orthophoto_University_Example.tif,1153,2960,1178,2985,Tree
Orthophoto_University_Example.tif,2710,816,2735,841,Tree
Orthophoto_University_Example.tif,1360,1019,1388,1040,Tree
Orthophoto_University_Example.tif,2203,1686,2224,1707,Tree
Orthophoto_University_Example.tif,3307,1171,3328,1192,Tree
Orthophoto_University_Example.tif,3768,3915,3785,3933,Tree
Orthophoto_University_Example.tif,3221,125,3238,142,Tree
Orthophoto_University_Example.tif,3578,2,3599,32,Tree
Orthophoto_University_Example.tif,201,3238,226,3262,Tree
Orthophoto_University_Example.tif,3080,2170,3094,2184,Tree
Orthophoto_University_Example.tif,1323,1980,1343,1999,Tree
Orthophoto_University_Example.tif,1497,85,1512,101,Tree
Orthophoto_University_Example.tif,1995,477,2015,497,Tree
Orthophoto_University_Example.tif,1045,2884,1075,2913,Tree
Orthophoto_University_Example.tif,650,313,651,331,Tree
Orthophoto_University_Example.tif,2202,3101,2215,3116,Tree
Orthophoto_University_Example.tif,3109,1294,3134,1319,Tree
Orthophoto_University_Example.tif,1266,1697,1281,1713,Tree
Orthophoto_University_Example.tif,3428,3417,3429,3442,Tree
Orthophoto_University_Example.tif,1487,186,1502,202,Tree
Orthophoto_University_Example.tif,1653,800,1654,826,Tree
Orthophoto_University_Example.tif,762,2012,776,2013,Tree
Orthophoto_University_Example.tif,1323,3321,1345,3347,Tree
Orthophoto_University_Example.tif,1257,3217,1282,3241,Tree
Orthophoto_University_Example.tif,2498,1446,2520,1470,Tree
Orthophoto_University_Example.tif,2491,2194,2512,2216,Tree
Orthophoto_University_Example.tif,2316,2371,2341,2372,Tree
Orthophoto_University_Example.tif,3757,30,3776,49,Tree
Orthophoto_University_Example.tif,1512,3316,1531,3336,Tree
Orthophoto_University_Example.tif,2806,1875,2828,1898,Tree
Orthophoto_University_Example.tif,80,615,100,635,Tree
Orthophoto_University_Example.tif,171,2873,185,2888,Tree
Orthophoto_University_Example.tif,759,1280,781,1299,Tree
Orthophoto_University_Example.tif,2646,3422,2662,3439,Tree
Orthophoto_University_Example.tif,9,640,32,658,Tree
Orthophoto_University_Example.tif,1676,1587,1690,1602,Tree
Orthophoto_University_Example.tif,706,1307,719,1327,Tree
Orthophoto_University_Example.tif,11,392,35,419,Tree
Orthophoto_University_Example.tif,306,4067,322,4068,Tree
Orthophoto_University_Example.tif,906,3520,929,3539,Tree
Orthophoto_University_Example.tif,3468,128,3488,129,Tree
Orthophoto_University_Example.tif,1243,2839,1262,2860,Tree
Orthophoto_University_Example.tif,1429,3330,1445,3345,Tree
Orthophoto_University_Example.tif,3847,3739,3866,3760,Tree
Orthophoto_University_Example.tif,170,537,193,562,Tree
Orthophoto_University_Example.tif,1718,1583,1732,1597,Tree
Orthophoto_University_Example.tif,2474,3520,2475,3532,Tree
Orthophoto_University_Example.tif,2224,1707,2244,1729,Tree
Orthophoto_University_Example.tif,1108,3466,1109,3490,Tree
Orthophoto_University_Example.tif,618,1845,633,1861,Tree
Orthophoto_University_Example.tif,2542,66,2564,91,Tree
Orthophoto_University_Example.tif,1968,2282,1982,2298,Tree
Orthophoto_University_Example.tif,360,2653,385,2677,Tree
Orthophoto_University_Example.tif,878,2835,892,2850,Tree
Orthophoto_University_Example.tif,1533,3776,1564,3807,Tree
Orthophoto_University_Example.tif,392,1173,411,1192,Tree
Orthophoto_University_Example.tif,1258,2145,1281,2168,Tree
Orthophoto_University_Example.tif,3569,923,3593,952,Tree
Orthophoto_University_Example.tif,1101,1011,1117,1026,Tree
Orthophoto_University_Example.tif,3488,1214,3507,1235,Tree
Orthophoto_University_Example.tif,533,536,555,561,Tree
Orthophoto_University_Example.tif,240,2797,256,2814,Tree
Orthophoto_University_Example.tif,3350,786,3372,809,Tree
Orthophoto_University_Example.tif,2678,1524,2701,1550,Tree
Orthophoto_University_Example.tif,114,609,136,634,Tree
Orthophoto_University_Example.tif,1542,3277,1564,3302,Tree
Orthophoto_University_Example.tif,2964,3920,2984,3941,Tree
Orthophoto_University_Example.tif,1572,2996,1597,2997,Tree
Orthophoto_University_Example.tif,3773,11,3795,34,Tree
Orthophoto_University_Example.tif,1343,2062,1357,2076,Tree
Orthophoto_University_Example.tif,1011,3200,1032,3219,Tree
Orthophoto_University_Example.tif,2432,1367,2457,1395,Tree
Orthophoto_University_Example.tif,3793,156,3816,181,Tree
Orthophoto_University_Example.tif,3745,577,3770,603,Tree
Orthophoto_University_Example.tif,401,4060,426,4082,Tree
Orthophoto_University_Example.tif,1574,2884,1598,2910,Tree
Orthophoto_University_Example.tif,618,341,641,366,Tree
Orthophoto_University_Example.tif,2946,1627,2961,1628,Tree
Orthophoto_University_Example.tif,3607,2382,3622,2397,Tree
Orthophoto_University_Example.tif,340,578,358,579,Tree
Orthophoto_University_Example.tif,3335,1166,3354,1185,Tree
Orthophoto_University_Example.tif,2819,3550,2840,3571,Tree
Orthophoto_University_Example.tif,1126,3657,1140,3673,Tree
Orthophoto_University_Example.tif,2840,1891,2857,1892,Tree
Orthophoto_University_Example.tif,2993,3928,3011,3946,Tree
Orthophoto_University_Example.tif,290,503,291,524,Tree
Orthophoto_University_Example.tif,2725,3793,2740,3809,Tree
Orthophoto_University_Example.tif,2473,1289,2487,1304,Tree
Orthophoto_University_Example.tif,3767,640,3786,659,Tree
Orthophoto_University_Example.tif,581,2524,607,2525,Tree
Orthophoto_University_Example.tif,875,3522,894,3544,Tree
Orthophoto_University_Example.tif,3713,524,3744,555,Tree
Orthophoto_University_Example.tif,507,3619,528,3640,Tree
Orthophoto_University_Example.tif,2560,1512,2572,1513,Tree
Orthophoto_University_Example.tif,2839,3963,2859,3984,Tree
Orthophoto_University_Example.tif,1158,2483,1173,2498,Tree
Orthophoto_University_Example.tif,452,456,471,476,Tree
Orthophoto_University_Example.tif,3226,1992,3238,1993,Tree
Orthophoto_University_Example.tif,700,1887,717,1907,Tree
Orthophoto_University_Example.tif,3027,846,3041,861,Tree
Orthophoto_University_Example.tif,1902,3634,1915,3648,Tree
Orthophoto_University_Example.tif,1293,488,1309,489,Tree
Orthophoto_University_Example.tif,1102,2542,1126,2565,Tree
Orthophoto_University_Example.tif,1777,3129,1792,3145,Tree
Orthophoto_University_Example.tif,1043,2635,1064,2636,Tree
Orthophoto_University_Example.tif,342,908,358,925,Tree
Orthophoto_University_Example.tif,1212,2008,1230,2026,Tree
Orthophoto_University_Example.tif,1153,2997,1177,3019,Tree
Orthophoto_University_Example.tif,65,291,66,321,Tree
Orthophoto_University_Example.tif,1093,2924,1117,2949,Tree
Orthophoto_University_Example.tif,1837,4024,1867,4056,Tree
Orthophoto_University_Example.tif,2294,1374,2318,1398,Tree
Orthophoto_University_Example.tif,833,2043,851,2064,Tree
Orthophoto_University_Example.tif,1094,2101,1117,2125,Tree
Orthophoto_University_Example.tif,3527,1153,3549,1178,Tree
Orthophoto_University_Example.tif,2019,1739,2040,1760,Tree
Orthophoto_University_Example.tif,3579,1310,3580,1334,Tree
Orthophoto_University_Example.tif,2578,3773,2594,3790,Tree
Orthophoto_University_Example.tif,2251,3755,2263,3756,Tree
Orthophoto_University_Example.tif,1963,2221,1976,2235,Tree
Orthophoto_University_Example.tif,1771,3509,1785,3525,Tree
Orthophoto_University_Example.tif,1282,3651,1303,3672,Tree
Orthophoto_University_Example.tif,1396,2459,1416,2480,Tree
Orthophoto_University_Example.tif,3648,212,3649,239,Tree
Orthophoto_University_Example.tif,662,674,678,689,Tree
Orthophoto_University_Example.tif,3539,925,3563,952,Tree
Orthophoto_University_Example.tif,509,3524,538,3553,Tree
Orthophoto_University_Example.tif,1534,2731,1563,2762,Tree
Orthophoto_University_Example.tif,730,2569,746,2584,Tree
Orthophoto_University_Example.tif,1281,2174,1297,2191,Tree
Orthophoto_University_Example.tif,2600,3413,2614,3427,Tree
Orthophoto_University_Example.tif,2273,2643,2298,2666,Tree
Orthophoto_University_Example.tif,2728,65,2755,89,Tree
Orthophoto_University_Example.tif,2554,2148,2569,2149,Tree
Orthophoto_University_Example.tif,372,2678,397,2701,Tree
Orthophoto_University_Example.tif,468,2587,487,2607,Tree
Orthophoto_University_Example.tif,1856,1416,1857,1442,Tree
Orthophoto_University_Example.tif,2385,1969,2408,1994,Tree
Orthophoto_University_Example.tif,608,709,627,725,Tree
Orthophoto_University_Example.tif,2197,1201,2228,1202,Tree
Orthophoto_University_Example.tif,2320,2109,2345,2134,Tree
Orthophoto_University_Example.tif,1051,3544,1071,3564,Tree
Orthophoto_University_Example.tif,935,1830,954,1851,Tree
Orthophoto_University_Example.tif,3507,184,3508,205,Tree
Orthophoto_University_Example.tif,2602,3796,2624,3821,Tree
Orthophoto_University_Example.tif,2777,2240,2796,2252,Tree
Orthophoto_University_Example.tif,1478,138,1491,152,Tree
Orthophoto_University_Example.tif,1373,2069,1391,2088,Tree
Orthophoto_University_Example.tif,308,4011,326,4012,Tree
Orthophoto_University_Example.tif,2323,676,2344,697,Tree
Orthophoto_University_Example.tif,1267,1496,1268,1497,Tree
Orthophoto_University_Example.tif,1018,2858,1040,2881,Tree
Orthophoto_University_Example.tif,1569,2737,1592,2763,Tree
Orthophoto_University_Example.tif,699,1218,713,1232,Tree
Orthophoto_University_Example.tif,3715,972,3738,998,Tree
Orthophoto_University_Example.tif,1129,1748,1144,1765,Tree
Orthophoto_University_Example.tif,1155,1866,1168,1881,Tree
Orthophoto_University_Example.tif,2426,1243,2440,1256,Tree
Orthophoto_University_Example.tif,169,3086,185,3102,Tree
Orthophoto_University_Example.tif,1353,3304,1378,3330,Tree
Orthophoto_University_Example.tif,1085,1411,1104,1432,Tree
Orthophoto_University_Example.tif,3107,2082,3122,2099,Tree
Orthophoto_University_Example.tif,1251,1872,1265,1888,Tree
Orthophoto_University_Example.tif,3874,814,3896,838,Tree
Orthophoto_University_Example.tif,521,485,522,515,Tree
Orthophoto_University_Example.tif,690,718,705,735,Tree
Orthophoto_University_Example.tif,1724,3754,1750,3778,Tree
Orthophoto_University_Example.tif,3328,784,3353,811,Tree
Orthophoto_University_Example.tif,1417,2899,1440,2926,Tree
Orthophoto_University_Example.tif,2325,1488,2348,1489,Tree
Orthophoto_University_Example.tif,1369,2434,1385,2450,Tree
Orthophoto_University_Example.tif,1352,1866,1366,1880,Tree
Orthophoto_University_Example.tif,3430,1987,3450,1999,Tree
Orthophoto_University_Example.tif,1149,1808,1165,1826,Tree
Orthophoto_University_Example.tif,2720,1525,2740,1548,Tree
Orthophoto_University_Example.tif,3832,2917,3852,2939,Tree
Orthophoto_University_Example.tif,1154,3094,1171,3110,Tree
Orthophoto_University_Example.tif,1175,2370,1196,2371,Tree
Orthophoto_University_Example.tif,992,1815,1011,1835,Tree
Orthophoto_University_Example.tif,2481,3695,2500,3713,Tree
Orthophoto_University_Example.tif,3050,1722,3066,1737,Tree
Orthophoto_University_Example.tif,2667,1964,2668,1990,Tree
Orthophoto_University_Example.tif,1482,3058,1497,3059,Tree
Orthophoto_University_Example.tif,1263,2017,1283,2035,Tree
Orthophoto_University_Example.tif,2866,3848,2888,3867,Tree
Orthophoto_University_Example.tif,75,3494,96,3516,Tree
Orthophoto_University_Example.tif,2304,3392,2305,3393,Tree
Orthophoto_University_Example.tif,272,152,298,179,Tree
Orthophoto_University_Example.tif,2583,71,2604,92,Tree
Orthophoto_University_Example.tif,1262,1402,1277,1417,Tree
Orthophoto_University_Example.tif,1381,3680,1405,3705,Tree
Orthophoto_University_Example.tif,2619,3416,2634,3431,Tree
Orthophoto_University_Example.tif,3276,3648,3293,3667,Tree
Orthophoto_University_Example.tif,2351,1538,2370,1561,Tree
Orthophoto_University_Example.tif,2644,3976,2645,4008,Tree
Orthophoto_University_Example.tif,1594,3357,1618,3383,Tree
Orthophoto_University_Example.tif,1100,1691,1119,1710,Tree
Orthophoto_University_Example.tif,2697,415,2716,433,Tree
Orthophoto_University_Example.tif,1111,2246,1126,2247,Tree
Orthophoto_University_Example.tif,1198,1246,1221,1270,Tree
Orthophoto_University_Example.tif,2294,1003,2313,1004,Tree
Orthophoto_University_Example.tif,1340,1388,1358,1409,Tree
Orthophoto_University_Example.tif,2484,3442,2505,3464,Tree
Orthophoto_University_Example.tif,436,2583,455,2605,Tree
Orthophoto_University_Example.tif,908,3085,921,3100,Tree
Orthophoto_University_Example.tif,883,1392,898,1393,Tree
Orthophoto_University_Example.tif,2148,530,2162,545,Tree
Orthophoto_University_Example.tif,2608,3868,2627,3886,Tree
Orthophoto_University_Example.tif,2701,1269,2714,1284,Tree
Orthophoto_University_Example.tif,96,299,115,319,Tree
Orthophoto_University_Example.tif,2309,3955,2334,3980,Tree
Orthophoto_University_Example.tif,3165,1056,3190,1084,Tree
Orthophoto_University_Example.tif,1199,1842,1217,1862,Tree
Orthophoto_University_Example.tif,1101,2946,1125,2969,Tree
Orthophoto_University_Example.tif,3473,1052,3489,1068,Tree
Orthophoto_University_Example.tif,2924,3692,2944,3703,Tree
Orthophoto_University_Example.tif,158,1133,173,1134,Tree
Orthophoto_University_Example.tif,2981,1951,2995,1965,Tree
Orthophoto_University_Example.tif,2793,2228,2811,2248,Tree
Orthophoto_University_Example.tif,2484,3903,2503,3923,Tree
Orthophoto_University_Example.tif,2097,4070,2114,4086,Tree
Orthophoto_University_Example.tif,1035,1338,1051,1353,Tree
Orthophoto_University_Example.tif,1306,3334,1326,3355,Tree
Orthophoto_University_Example.tif,3379,1155,3401,1174,Tree
Orthophoto_University_Example.tif,388,3307,400,3328,Tree
Orthophoto_University_Example.tif,2457,2180,2481,2206,Tree
Orthophoto_University_Example.tif,1150,801,1173,826,Tree
Orthophoto_University_Example.tif,2745,3540,2762,3541,Tree
Orthophoto_University_Example.tif,995,2645,1018,2669,Tree
Orthophoto_University_Example.tif,3550,197,3580,228,Tree
Orthophoto_University_Example.tif,2620,3883,2640,3905,Tree
Orthophoto_University_Example.tif,1921,3586,1939,3608,Tree
